ST,YEAR,POPULA,INCOME,BRANCH,NOFACIL,N_TOTLN,N_TOTRE,N_REFRM,N_RERES,N_REOTH,N_COLLAT,N_OTHLN,N_OTHLNI,N_TOTINV,N_GOVTSEC,N_OTHSEC,N_CASH,N_OTHASS,N_TOTASS,N_TOTDEP,N_DEPIBK,N_DEPGOVT,N_DEPOTHD,N_DEPOTHT,N_BORR,N_BKNOTES,N_OTHLIAB,N_CAP,N_SURP,N_TOTLIAB,N_NOBNKS,A_TOTLN,A_TOTRE,A_REFRM,A_RERES,A_REOTH,A_OTHLNI,A_TOTINV,A_GOVTSEC,A_OTHSEC,A_CASH,A_OTHASS,A_TOTASS,A_TOTDEP,A_DEPIBK,A_DEPGOVT,A_DEPOTHD,A_DEPOTHT,A_BORR,A_BKNOTES,A_OTHLIAB,A_CAP,A_SURP,A_TOTLIAB,A_NOBNKS,N_INTD,N_INTDLN,N_INTDINV,N_INTIBK,N_XCCOLL,N_FXPROF,N_INSUR,N_TRUST,N_SECPROF,N_OTHEARN,N_GRSEARN,N_SALARY,N_INTDBOR,N_INTDEP,N_INTBKD,N_INTDD,N_INTTD,N_TAX,N_OTHEXP,N_TOTEXP,N_RECCOA,N_RECLD,N_RECSEC,N_CHGLN,N_CHGSEC,N_CHGFIX,N_CHGTRU,N_OTHLOSS,N_CHGFX,N_CHGTOT,N_DIVID,N_FAIL,C_FAIL,N_FAILASS,C_FAILASS,A_DEBITS,POPPER_NATBANK,POPPER_BANK
MD,1896,1127487,NA,NA,NA,41297,254,NA,NA,NA,12425,28618,NA,9636,6574,3062,17118,3111,71162,41601,5932,271,34273,1125,396,4568,10,17055,7532,71162,68,61838,6665,NA,NA,NA,38016,53847,34461,19386,21721,4965,142371,103245,6294,271,44424,52256,396,4568,34,22098,12030,142371,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2799,NA,NA,NA,NA,NA,NA,NA,NA,1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,1158,NA,NA,NA,NA,NA,16580.69118,8808.492188
ME,1896,680916,NA,NA,NA,22343,126,NA,NA,NA,4209,18008,NA,8434,6372,2062,6165,928,37870,16960,1319,188,14143,1310,630,4958,82,11121,4119,37870,82,40075,8402,NA,NA,NA,21842,54307,27151,27156,7995,2861,105238,78996,1368,188,15802,61638,759,4958,196,12633,7696,105238,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1626,NA,NA,NA,NA,NA,NA,NA,NA,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,747,NA,NA,NA,NA,NA,8303.853659,4479.710526
MI,1896,2284423,NA,NA,NA,43929,250,NA,NA,NA,9019,34660,NA,6819,5807,1012,13406,1980,66134,43476,7058,401,33281,2736,552,4071,1,13159,4875,66134,92,121032,23512,NA,NA,NA,75191,13978,9163,4815,33178,5762,173950,129897,9141,401,68438,51917,1066,4071,117,28514,10285,173950,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3258,NA,NA,NA,NA,NA,NA,NA,NA,1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,1038,NA,NA,NA,NA,NA,24830.68478,4578.002004
MN,1896,1559468,NA,NA,NA,38336,1034,NA,NA,NA,11885,25417,NA,4508,2942,1566,14213,2811,59868,38932,6108,565,28305,3954,130,1724,31,14850,4201,59868,76,87054,15631,NA,NA,NA,49027,9783,6128,3655,28588,10341,135766,92664,8121,565,59537,24441,421,1724,1165,27226,12566,135766,443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2573,NA,NA,NA,NA,NA,NA,NA,NA,1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,674,NA,NA,NA,NA,NA,20519.31579,3520.243792
MO,1896,2928045,NA,NA,NA,52195,281,NA,NA,NA,21328,30586,NA,7129,4350,2779,22935,2584,84843,59282,21854,665,34423,2340,1051,2736,37,17455,4282,84843,68,137743,14414,NA,NA,NA,33678,18563,5656,12907,55302,8696,220304,147650,26010,665,99222,21753,1767,2736,5143,47028,15980,220304,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3896,NA,NA,NA,NA,NA,NA,NA,NA,1898,NA,NA,NA,NA,NA,NA,NA,NA,NA,977,967,NA,NA,NA,NA,NA,43059.48529,4463.483232
MS,1896,1440769,NA,NA,NA,2269,145,NA,NA,NA,826,1298,NA,643,453,190,854,177,3943,2249,85,0,2015,149,131,212,3,855,493,3943,10,10718,2959,NA,NA,NA,5175,1671,975,696,3315,721,16425,9169,251,0,7497,1421,1630,212,3,4274,1137,16425,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,83,NA,NA,NA,NA,NA,144076.9,16950.22353
MT,1896,196679,NA,NA,NA,13800,406,NA,NA,NA,3734,9660,NA,2834,1143,1691,4401,1106,22141,15384,1080,100,13506,698,343,646,10,4155,1603,22141,26,18988,1434,NA,NA,NA,12033,3487,1330,2157,7157,2274,31906,23174,1195,100,19327,2552,509,646,36,4780,2761,31906,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1371,NA,NA,NA,NA,NA,NA,NA,NA,587,NA,NA,NA,NA,NA,NA,NA,NA,NA,858,271,NA,NA,NA,NA,NA,7564.576923,3512.125
NC,1896,1778229,NA,NA,NA,6813,32,NA,NA,NA,1835,4946,NA,1302,1094,208,1844,472,10431,5343,397,163,4402,381,601,675,19,2751,1042,10431,28,13420,1023,NA,NA,NA,10430,1599,1203,396,3536,942,19497,10437,601,163,7840,1833,1100,675,234,5406,1645,19497,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,548,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,178,NA,NA,NA,NA,NA,63508.17857,19328.57609
ND,1896,259891,NA,NA,NA,5200,359,NA,NA,NA,2964,1877,NA,939,564,375,1076,771,7986,4673,118,0,3490,1065,478,441,0,1810,584,7986,29,8013,637,NA,NA,NA,2789,1014,628,386,1864,1109,12000,7169,131,0,4866,2172,661,441,0,2862,867,12000,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572,NA,NA,NA,NA,NA,NA,NA,NA,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,148,NA,NA,NA,NA,NA,8961.758621,2573.178218
NE,1896,1064841,NA,NA,NA,22034,326,NA,NA,NA,8245,13463,NA,4404,3433,971,9192,3498,39128,22887,4838,377,15716,1956,699,2275,0,11075,2192,39128,114,39834,3347,NA,NA,NA,24301,4761,3469,1292,13979,6696,65270,36121,4838,377,25245,5661,1274,2275,79,21205,4316,65270,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2039,NA,NA,NA,NA,NA,NA,NA,NA,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,344,NA,NA,NA,NA,NA,9340.710526,1908.317204
